id,gene_id,description,developmental_type
49500,ENSG00000207615,MIR515-2,NA
49501,ENSG00000207788,MIR519C,NA
49502,ENSG00000221421,MIR1283-1,NA
49503,ENSG00000207594,MIR520A,NA
49504,ENSG00000207580,MIR526B,NA
49505,ENSG00000207825,MIR519B,NA
49506,ENSG00000207711,MIR525,NA
49507,ENSG00000283455,MIR523,NA
49508,ENSG00000207706,MIR518F,NA
49509,ENSG00000207722,MIR520B,NA
49510,ENSG00000207862,MIR518B,NA
49511,ENSG00000207629,MIR526A1,NA
49512,ENSG00000207738,MIR520C,NA
49513,ENSG00000283490,MIR518C,NA
49514,ENSG00000283289,MIR524,NA
49515,ENSG00000207734,MIR517A,NA
49516,ENSG00000207981,MIR519D,NA
49517,ENSG00000207549,MIR521-2,NA
49518,ENSG00000251843,RNU6-803P,NA
49519,ENSG00000207735,MIR520D,NA
49520,ENSG00000207837,MIR517B,NA
49521,ENSG00000207799,MIR520G,NA
49522,ENSG00000207925,MIR516B2,NA
49523,ENSG00000211532,MIR526A2,NA
49524,ENSG00000207987,MIR518E,NA
49525,ENSG00000207803,MIR518A1,NA
49526,ENSG00000252734,RNU6-980P,NA
49527,ENSG00000283330,MIR518D,NA
49528,ENSG00000207946,MIR516B1,NA
49529,ENSG00000207699,MIR518A2,NA
49530,ENSG00000207838,MIR517C,NA
49531,ENSG00000207861,MIR520H,NA
49532,ENSG00000252025,RNU6-982P,NA
49533,ENSG00000207634,MIR521-1,NA
49534,ENSG00000252191,RNU6-751P,NA
49535,ENSG00000283685,MIR522,NA
49536,ENSG00000207992,MIR519A1,NA
49537,ENSG00000207979,MIR527,NA
49538,ENSG00000207767,MIR516A1,NA
49539,ENSG00000221548,MIR1283-2,NA
49540,ENSG00000252063,RNU6-1041P,NA
49541,ENSG00000207620,MIR516A2,NA
49542,ENSG00000269842,CTC-339O9.1,NA
49543,ENSG00000252979,RNU6-165P,NA
49544,ENSG00000237589,HMGN1P32,NA
49545,ENSG00000229000,SEPT7P8,NA
49546,ENSG00000238150,AC008753.3,NA
49547,ENSG00000269877,CTD-3022G6.1,NA
49548,ENSG00000199143,MIR373,NA
49549,ENSG00000269564,AC008753.4,NA
49550,ENSG00000142405,NLRP12,Tbio
49551,ENSG00000228323,AC008753.6,NA
49552,ENSG00000232324,AC008440.10,NA
49553,ENSG00000179820,MYADM,Tbio
49554,ENSG00000126583,PRKCG,Tchem
49555,ENSG00000105605,CACNG7,Tdark
49556,ENSG00000142408,CACNG8,Tdark
49557,ENSG00000130433,CACNG6,Tdark
49558,ENSG00000276206,CTD-3093M3.1,NA
49559,ENSG00000189068,VSTM1,Tbio
49560,ENSG00000248385,TARM1,Tdark
49561,ENSG00000170909,OSCAR,Tbio
49562,ENSG00000170906,NDUFA3,Tclin
49563,ENSG00000105619,TFPT,Tbio
49564,ENSG00000105618,PRPF31,Tbio
49565,ENSG00000237017,AC012314.8,NA
49566,ENSG00000088038,CNOT3,Tbio
49567,ENSG00000105617,LENG1,Tdark
49568,ENSG00000167608,TMC4,Tdark
49569,ENSG00000125505,MBOAT7,Tbio
49570,ENSG00000170892,TSEN34,Tdark
49571,ENSG00000223660,AC012314.20,NA
49572,ENSG00000170889,RPS9,Tbio
49573,ENSG00000224579,AC012314.19,NA
49574,ENSG00000204577,LILRB3,Tbio
49575,ENSG00000269524,CTB-83J4.1,NA
49576,ENSG00000235081,AC010492.2,NA
49577,ENSG00000244482,LILRA6,Tbio
49578,ENSG00000249189,AC010492.4,NA
49579,ENSG00000105609,LILRB5,Tbio
49580,ENSG00000212314,RNU6-1307P,NA
49581,ENSG00000240296,AC010492.5,NA
49582,ENSG00000131042,LILRB2,Tbio
49583,ENSG00000264703,MIR4752,NA
49584,ENSG00000240197,AC010518.3,NA
49585,ENSG00000276758,AC010518.2,NA
49586,ENSG00000251431,AC008984.5,NA
49587,ENSG00000234436,AC008984.7,NA
49588,ENSG00000187116,LILRA5,Tbio
49589,ENSG00000249654,VN1R104P,NA
49590,ENSG00000250507,AC008984.6,NA
49591,ENSG00000239961,LILRA4,Tbio
49592,ENSG00000167613,LAIR1,Tbio
49593,ENSG00000237955,AC008746.10,NA
49594,ENSG00000167614,TTYH1,Tbio
49595,ENSG00000227407,AC008746.3,NA
49596,ENSG00000268496,CTD-2587H19.2,NA
49597,ENSG00000269873,CTD-2587H19.3,NA
49598,ENSG00000267838,AC008746.12,NA
49599,ENSG00000226696,LENG8-AS1,NA
49600,ENSG00000235681,AC008746.5,NA
49601,ENSG00000167615,LENG8,Tdark
49602,ENSG00000275183,LENG9,Tdark
49603,ENSG00000167617,CDC42EP5,Tbio
49604,ENSG00000167618,LAIR2,Tbio
49605,ENSG00000213016,AC008746.9,NA
49606,ENSG00000104970,KIR3DX1,Tdark
49607,ENSG00000235181,AC009892.2,NA
49608,ENSG00000239998,LILRA2,Tbio
49609,ENSG00000104974,LILRA1,Tdark
49610,ENSG00000238094,AC009892.5,NA
49611,ENSG00000104972,LILRB1,Tbio
49612,ENSG00000224730,AC009892.10,NA
49613,ENSG00000186818,LILRB4,Tbio
49614,ENSG00000277636,MIR8061,NA
49615,ENSG00000242856,VN1R105P,NA
49616,ENSG00000237323,AC009892.9,NA
49617,ENSG00000225370,AC011515.2,NA
49618,ENSG00000186152,LILRP1,NA
49619,ENSG00000228790,AC098784.1,NA
49620,ENSG00000170858,LILRP2,NA
49621,ENSG00000242019,KIR3DL3,Tbio
49622,ENSG00000243772,KIR2DL3,Tbio
49623,ENSG00000242473,KIR2DP1,NA
49624,ENSG00000125498,KIR2DL1,Tbio
49625,ENSG00000264257,KIR3DP1,NA
49626,ENSG00000189013,KIR2DL4,Tbio
49627,ENSG00000167633,KIR3DL1,Tbio
49628,ENSG00000221957,KIR2DS4,Tdark
49629,ENSG00000240403,KIR3DL2,Tbio
49630,ENSG00000199308,RNU6-222P,NA
49631,ENSG00000186431,FCAR,Tbio
49632,ENSG00000268734,CTB-61M7.2,NA
49633,ENSG00000189430,NCR1,Tbio
49634,ENSG00000167634,NLRP7,Tbio
49635,ENSG00000275012,CTC-550B14.10,NA
49636,ENSG00000022556,NLRP2,Tbio
49637,ENSG00000243494,CTC-550B14.1,NA
49638,ENSG00000267265,CTC-550B14.7,NA
49639,ENSG00000088053,GP6,Tbio
49640,ENSG00000160439,RDH13,Tbio
49641,ENSG00000131037,EPS8L1,Tbio
49642,ENSG00000125503,PPP1R12C,Tdark
49643,ENSG00000267507,CTD-2587H24.1,NA
49644,ENSG00000275863,MIR7975,NA
49645,ENSG00000105048,TNNT1,Tbio
49646,ENSG00000129991,TNNI3,Tbio
49647,ENSG00000167646,DNAAF3,Tbio
49648,ENSG00000267577,CTD-2587H24.5,NA
49649,ENSG00000239137,snoU13,NA
49650,ENSG00000129990,SYT5,Tbio
49651,ENSG00000080031,PTPRH,Tbio
49652,ENSG00000267649,CTD-2587H24.10,NA
49653,ENSG00000180089,TMEM86B,Tbio
49654,ENSG00000105063,PPP6R1,Tbio
49655,ENSG00000275519,MIR6804,NA
49656,ENSG00000278328,MIR6802,NA
49657,ENSG00000278264,MIR6803,NA
49658,ENSG00000133265,HSPBP1,Tbio
49659,ENSG00000160469,BRSK1,Tchem
49660,ENSG00000180061,TMEM150B,Tbio
49661,ENSG00000276831,CTD-2105E13.16,NA
49662,ENSG00000133247,KMT5C,Tchem
49663,ENSG00000160471,COX6B2,Tbio
49664,ENSG00000180043,FAM71E2,Tdark
49665,ENSG00000095752,IL11,Tbio
49666,ENSG00000160472,TMEM190,Tdark
49667,ENSG00000269275,CTD-2105E13.15,NA
49668,ENSG00000233493,TMEM238,Tdark
49669,ENSG00000108107,RPL28,Tbio
49670,ENSG00000108106,UBE2S,Tbio
49671,ENSG00000187902,SHISA7,Tdark
49672,ENSG00000063241,ISOC2,Tbio
49673,ENSG00000283567,CTD-2537I9.19,NA
49674,ENSG00000279063,CTD-2537I9.15,NA
49675,ENSG00000269859,CTD-2537I9.16,NA
49676,ENSG00000197483,ZNF628,Tdark
49677,ENSG00000090971,NAT14,Tbio
49678,ENSG00000179954,SSC5D,Tbio
49679,ENSG00000187550,SBK2,Tdark
49680,ENSG00000231274,SBK3,Tchem
49681,ENSG00000218891,ZNF579,Tdark
49682,ENSG00000179943,FIZ1,Tdark
49683,ENSG00000171443,ZNF524,Tdark
49684,ENSG00000261221,ZNF865,Tdark
49685,ENSG00000276488,CTD-2537I9.18,NA
49686,ENSG00000179922,ZNF784,Tdark
49687,ENSG00000213015,ZNF580,Tbio
49688,ENSG00000171425,ZNF581,Tdark
49689,ENSG00000173581,CCDC106,Tdark
49690,ENSG00000063244,U2AF2,Tbio
49691,ENSG00000267523,CTD-2537I9.12,NA
49692,ENSG00000267096,CTD-2537I9.13,NA
49693,ENSG00000063245,EPN1,Tbio
49694,ENSG00000267117,AC010525.4,NA
49695,ENSG00000185792,NLRP9,Tbio
49696,ENSG00000222524,RN7SKP109,NA
49697,ENSG00000223638,RFPL4A,Tdark
49698,ENSG00000229292,RFPL4AL1,Tdark
49699,ENSG00000255238,RFPL4AP1,NA
49700,ENSG00000179873,NLRP11,Tbio
49701,ENSG00000160505,NLRP4,Tbio
49702,ENSG00000173572,NLRP13,Tdark
49703,ENSG00000179709,NLRP8,Tdark
49704,ENSG00000171487,NLRP5,Tbio
49705,ENSG00000267522,LINC01864,NA
49706,ENSG00000142409,ZNF787,Tdark
49707,ENSG00000223060,Y_RNA,NA
49708,ENSG00000279959,CTD-2621I17.8,NA
49709,ENSG00000167685,ZNF444,Tdark
49710,ENSG00000279794,CTD-2621I17.3,NA
49711,ENSG00000197487,GALP,Tbio
49712,ENSG00000197213,ZSCAN5B,Tdark
49713,ENSG00000204532,ZSCAN5C,Tdark
49714,ENSG00000242411,CTD-2086L14.1,NA
49715,ENSG00000131848,ZSCAN5A,Tdark
49716,ENSG00000267908,ZSCAN5DP,Tdark
49717,ENSG00000267710,AC006116.20,NA
49718,ENSG00000267298,AC006116.19,NA
49719,ENSG00000267549,AC006116.17,NA
49720,ENSG00000213014,VN2R17P,NA
49721,ENSG00000266907,AC006116.22,NA
49722,ENSG00000267145,AC006116.14,NA
49723,ENSG00000266932,AC006116.13,NA
49724,ENSG00000267429,AC006116.15,NA
49725,ENSG00000267606,AC006116.21,NA
49726,ENSG00000240225,ZNF542P,Tdark
49727,ENSG00000018869,ZNF582,Tbio
49728,ENSG00000267776,AC006116.24,NA
49729,ENSG00000267781,SLC25A36P1,NA
49730,ENSG00000267192,AC006116.12,NA
49731,ENSG00000267454,ZNF582-AS1,NA
49732,ENSG00000198440,ZNF583,Tdark
49733,ENSG00000198046,ZNF667,Tbio
49734,ENSG00000166770,ZNF667-AS1,NA
49735,ENSG00000279405,AC098795.1,NA
49736,ENSG00000276578,LLNLR-285B5.1,NA
49737,ENSG00000196263,ZNF471,Tdark
49738,ENSG00000267224,AC005498.4,NA
49739,ENSG00000267421,AC005498.3,NA
49740,ENSG00000196867,ZFP28,Tbio
49741,ENSG00000269696,AC007228.11,NA
49742,ENSG00000197016,ZNF470,Tdark
49743,ENSG00000268847,SIGLEC31P,NA
49744,ENSG00000197951,ZNF71,Tbio
49745,ENSG00000268036,AC007228.8,NA
49746,ENSG00000268182,SMIM17,Tdark
49747,ENSG00000127903,ZNF835,Tdark
49748,ENSG00000268352,AC007228.5,NA
49749,ENSG00000268568,AC007228.9,NA
49750,ENSG00000269793,ZIM2-AS1,NA
49751,ENSG00000268067,OR5AH1P,NA
49752,ENSG00000269699,ZIM2,Tbio
49753,ENSG00000268407,AC006115.6,NA
49754,ENSG00000198300,PEG3,Tbio
49755,ENSG00000268654,MIMT1,NA
49756,ENSG00000269786,CTC-258N23.3,NA
49757,ENSG00000268483,RPL7AP69,NA
49758,ENSG00000274219,CTC-360J11.7,NA
49759,ENSG00000131864,USP29,Tbio
49760,ENSG00000141946,ZIM3,Tdark
49761,ENSG00000270293,CTC-360J11.5,NA
49762,ENSG00000270790,CTC-360J11.6,NA
49763,ENSG00000258873,DUXA,Tdark
49764,ENSG00000268379,CTC-360J11.4,NA
49765,ENSG00000083844,ZNF264,Tdark
49766,ENSG00000105146,AURKC,Tchem
49767,ENSG00000204524,ZNF805,Tdark
49768,ENSG00000268713,CTC-444N24.8,NA
49769,ENSG00000267871,CTC-444N24.6,NA
49770,ENSG00000197714,ZNF460,Tdark
49771,ENSG00000279541,CTC-444N24.7,NA
49772,ENSG00000268205,CTC-444N24.11,NA
49773,ENSG00000268723,CTC-444N24.9,NA
49774,ENSG00000178229,ZNF543,Tdark
49775,ENSG00000268678,CTC-444N24.13,NA
49776,ENSG00000131845,ZNF304,Tbio
49777,ENSG00000152433,ZNF547,Tdark
49778,ENSG00000256060,TRAPPC2B,Tdark
49779,ENSG00000188785,ZNF548,Tdark
49780,ENSG00000186272,ZNF17,Tdark
49781,ENSG00000186230,ZNF749,Tdark
49782,ENSG00000276449,AC004076.5,NA
49783,ENSG00000178201,VN1R1,Tbio
49784,ENSG00000268545,VN1R107P,NA
49785,ENSG00000197128,ZNF772,Tdark
49786,ENSG00000268266,AC003005.2,NA
49787,ENSG00000105136,ZNF419,Tdark
49788,ENSG00000152439,ZNF773,Tdark
49789,ENSG00000121406,ZNF549,Tdark
49790,ENSG00000251369,ZNF550,Tdark
49791,ENSG00000083817,ZNF416,Tdark
49792,ENSG00000171649,ZIK1,Tdark
49793,ENSG00000183647,ZNF530,Tdark
49794,ENSG00000213762,ZNF134,Tdark
49795,ENSG00000268392,AC003682.16,NA
49796,ENSG00000121417,ZNF211,Tdark
49797,ENSG00000269097,TPRG1LP1,NA
49798,ENSG00000180532,ZSCAN4,Tbio
49799,ENSG00000204519,ZNF551,Tdark
49800,ENSG00000179909,ZNF154,Tbio
49801,ENSG00000083814,ZNF671,Tbio
49802,ENSG00000152443,ZNF776,Tdark
49803,ENSG00000083828,ZNF586,Tdark
49804,ENSG00000178935,ZNF552,Tdark
49805,ENSG00000269343,ZNF587B,Tdark
49806,ENSG00000269304,FKBP1AP1,NA
49807,ENSG00000204514,ZNF814,Tdark
49808,ENSG00000198466,ZNF587,Tbio
49809,ENSG00000269867,CTD-2583A14.8,NA
49810,ENSG00000270804,CTD-2583A14.11,NA
49811,ENSG00000173480,ZNF417,Tdark
49812,ENSG00000196724,ZNF418,Tdark
49813,ENSG00000152454,ZNF256,Tdark
49814,ENSG00000243234,CTD-2583A14.1,NA
49815,ENSG00000177025,C19orf18,Tdark
49816,ENSG00000166704,ZNF606,Tdark
49817,ENSG00000176593,CTD-2368P22.1,NA
49818,ENSG00000235974,VN2R19P,NA
49819,ENSG00000152467,ZSCAN1,Tbio
49820,ENSG00000268660,LETM1P2,NA
49821,ENSG00000270837,HNRNPDLP4,NA
49822,ENSG00000176293,ZNF135,Tbio
49823,ENSG00000243642,RN7SL526P,NA
49824,ENSG00000121413,ZSCAN18,Tdark
49825,ENSG00000181894,ZNF329,Tdark
49826,ENSG00000268293,CTD-2623H2.7,NA
49827,ENSG00000269236,CTD-2619J13.1,NA
49828,ENSG00000171606,ZNF274,Tbio
49829,ENSG00000213013,RPS15AP36,NA
49830,ENSG00000268866,AC020915.2,NA
49831,ENSG00000198131,ZNF544,Tdark
49832,ENSG00000268516,CTD-3138B18.5,NA
49833,ENSG00000268201,CTD-3138B18.6,NA
49834,ENSG00000278129,ZNF8,Tdark
49835,ENSG00000142396,ERVK3-1,NA
49836,ENSG00000283103,LLNLR-245B6.1,NA
49837,ENSG00000269794,AC010642.2,NA
49838,ENSG00000182318,ZSCAN22,Tdark
49839,ENSG00000277588,MIR6806,NA
49840,ENSG00000121410,A1BG,Tbio
49841,ENSG00000268895,A1BG-AS1,NA
49842,ENSG00000279611,CTD-2619J13.5,NA
49843,ENSG00000174586,ZNF497,Tdark
49844,ENSG00000268049,CTD-2619J13.9,NA
49845,ENSG00000269054,CTD-2619J13.3,NA
49846,ENSG00000252211,RNA5SP473,NA
49847,ENSG00000152475,ZNF837,Tdark
49848,ENSG00000083845,RPS5,Tbio
49849,ENSG00000266640,MIR4754,NA
49850,ENSG00000269855,RNF225,Tdark
49851,ENSG00000268307,CTD-2619J13.13,NA
49852,ENSG00000171574,ZNF584,Tdark
49853,ENSG00000232098,CTD-2619J13.14,NA
49854,ENSG00000268543,CTD-2619J13.16,NA
49855,ENSG00000268912,CTD-2619J13.17,NA
49856,ENSG00000131849,ZNF132,Tbio
49857,ENSG00000269473,CTD-2619J13.19,NA
49858,ENSG00000249471,ZNF324B,Tdark
49859,ENSG00000083812,ZNF324,Tdark
49860,ENSG00000083838,ZNF446,Tdark
49861,ENSG00000083807,SLC27A5,Tbio
49862,ENSG00000252334,RNU6-1337P,NA
49863,ENSG00000265272,RN7SL693P,NA
49864,ENSG00000273901,CTD-2619J13.27,NA
49865,ENSG00000119574,ZBTB45,Tdark
49866,ENSG00000264910,RN7SL525P,NA
49867,ENSG00000130726,TRIM28,Tbio
49868,ENSG00000275924,MIR6807,NA
49869,ENSG00000130724,CHMP2A,Tbio
49870,ENSG00000130725,UBE2M,Tchem
49871,ENSG00000267858,MZF1-AS1,NA
49872,ENSG00000099326,MZF1,Tbio
49873,ENSG00000213753,CENPBD1P1,NA
49874,ENSG00000269600,AC016629.3,NA
49875,ENSG00000178591,DEFB125,Tdark
49876,ENSG00000125788,DEFB126,Tbio
49877,ENSG00000088782,DEFB127,Tbio
49878,ENSG00000185982,DEFB128,Tbio
49879,ENSG00000125903,DEFB129,Tdark
49880,ENSG00000186458,DEFB132,Tdark
49881,ENSG00000272874,RP5-1103G7.10,NA
49882,ENSG00000196476,C20orf96,Tdark
49883,ENSG00000247315,ZCCHC3,Tdark
49884,ENSG00000225377,NRSN2-AS1,NA
49885,ENSG00000177732,SOX12,Tbio
49886,ENSG00000125841,NRSN2,Tbio
49887,ENSG00000101255,TRIB3,Tbio
49888,ENSG00000125826,RBCK1,Tbio
49889,ENSG00000125875,TBC1D20,Tbio
49890,ENSG00000206797,Y_RNA,NA
49891,ENSG00000101266,CSNK2A1,Tchem
49892,ENSG00000125878,TCF15,Tbio
49893,ENSG00000271303,SRXN1,Tbio
49894,ENSG00000215397,SCRT2,Tdark
49895,ENSG00000101276,SLC52A3,Tbio
49896,ENSG00000125898,FAM110A,Tdark
49897,ENSG00000101278,RPS10P5,Tdark
49898,ENSG00000101280,ANGPT4,Tbio
49899,ENSG00000101282,RSPO4,Tbio
49900,ENSG00000125818,PSMF1,Tbio
49901,ENSG00000276026,RP4-545L17.11,NA
49902,ENSG00000215388,ACTG1P3,NA
49903,ENSG00000125895,TMEM74B,Tdark
49904,ENSG00000215595,C20orf202,Tdark
49905,ENSG00000244588,RAD21L1,Tdark
49906,ENSG00000101298,SNPH,Tbio
49907,ENSG00000125775,SDCBP2,Tbio
49908,ENSG00000280162,RP11-314N13.9,NA
49909,ENSG00000234684,SDCBP2-AS1,NA
49910,ENSG00000229728,RP11-314N13.3,NA
49911,ENSG00000088832,FKBP1A,Tclin
49912,ENSG00000088833,NSFL1C,Tbio
49913,ENSG00000196209,SIRPB2,Tdark
49914,ENSG00000252103,RNU6-917P,NA
49915,ENSG00000125900,SIRPD,Tdark
49916,ENSG00000101307,SIRPB1,Tbio
49917,ENSG00000271523,RP4-576H24.5,NA
49918,ENSG00000089012,SIRPG,Tbio
49919,ENSG00000237914,SIRPG-AS1,NA
49920,ENSG00000223750,SIRPB3P,NA
49921,ENSG00000242348,RN7SL561P,NA
49922,ENSG00000236550,RP4-673D20.5,NA
49923,ENSG00000234282,RP4-673D20.4,NA
49924,ENSG00000271461,RP4-673D20.6,NA
49925,ENSG00000232528,RP4-673D20.3,NA
49926,ENSG00000230839,RP5-968J1.1,NA
49927,ENSG00000276649,RP5-858L17.1,NA
49928,ENSG00000198053,SIRPA,Tbio
49929,ENSG00000233896,RP4-684O24.5,NA
49930,ENSG00000101327,PDYN,Tbio
49931,ENSG00000227663,RPL7P2,NA
49932,ENSG00000125834,STK35,Tchem
49933,ENSG00000226644,RP11-128M1.1,NA
49934,ENSG00000125780,TGM3,Tchem
49935,ENSG00000166948,TGM6,Tchem
49936,ENSG00000207305,Y_RNA,NA
49937,ENSG00000125835,SNRPB,Tbio
49938,ENSG00000088876,ZNF343,Tdark
49939,ENSG00000149488,TMC2,Tbio
49940,ENSG00000101361,NOP56,Tbio
49941,ENSG00000271798,SNORA51,NA
49942,ENSG00000229686,SNORD56,NA
49943,ENSG00000101365,IDH3B,Tbio
49944,ENSG00000228293,RP4-686C3.7,NA
49945,ENSG00000088881,EBF4,Tbio
49946,ENSG00000226217,RPL19P1,NA
49947,ENSG00000088882,CPXM1,Tdark
49948,ENSG00000258713,C20orf141,Tdark
49949,ENSG00000198326,TMEM239,Tdark
49950,ENSG00000132635,PCED1A,Tdark
49951,ENSG00000215305,VPS16,Tbio
49952,ENSG00000132670,PTPRA,Tchem
49953,ENSG00000125787,GNRH2,Tbio
49954,ENSG00000125901,MRPS26,Tdark
49955,ENSG00000101405,OXT,Tbio
49956,ENSG00000101200,AVP,Tbio
49957,ENSG00000263905,RN7SL555P,NA
49958,ENSG00000235958,UBOX5-AS1,NA
49959,ENSG00000185019,UBOX5,Tbio
49960,ENSG00000215251,FASTKD5,Tdark
49961,ENSG00000088899,LZTS3,Tbio
49962,ENSG00000198171,DDRGK1,Tbio
49963,ENSG00000125877,ITPA,Tbio
49964,ENSG00000088836,SLC4A11,Tbio
49965,ENSG00000277287,RP4-794I6.4,NA
49966,ENSG00000088854,C20orf194,Tdark
49967,ENSG00000201294,RNU6-1019P,NA
49968,ENSG00000226632,UBE2V1P1,NA
49969,ENSG00000201346,U3,NA
49970,ENSG00000225116,RP11-137F15.1,NA
49971,ENSG00000088812,ATRN,Tbio
49972,ENSG00000230568,SF3A3P1,NA
49973,ENSG00000125861,GFRA4,Tbio
49974,ENSG00000149451,ADAM33,Tchem
49975,ENSG00000088827,SIGLEC1,Tbio
49976,ENSG00000132622,HSPA12B,Tbio
49977,ENSG00000101220,C20orf27,Tdark
49978,ENSG00000101222,SPEF1,Tdark
49979,ENSG00000125817,CENPB,Tbio
49980,ENSG00000101224,CDC25B,Tchem
49981,ENSG00000275491,LINC01730,NA
49982,ENSG00000125843,AP5S1,Tdark
49983,ENSG00000088888,MAVS,Tbio
49984,ENSG00000229539,RP11-119B16.2,NA
49985,ENSG00000125779,PANK2,Tbio
49986,ENSG00000199024,MIR103A2,NA
49987,ENSG00000275582,RP4-681N20.5,NA
49988,ENSG00000101236,RNF24,Tbio
49989,ENSG00000226608,FTLP3,NA
49990,ENSG00000215063,RPL21P2,NA
49991,ENSG00000205300,RP11-352D3.2,NA
49992,ENSG00000088826,SMOX,Tbio
49993,ENSG00000230176,LINC01433,NA
49994,ENSG00000171873,ADRA1D,Tclin
49995,ENSG00000236387,RP11-307O10.1,NA
49996,ENSG00000238282,RP5-1164C1.2,NA
49997,ENSG00000228210,RPL7AL2,NA
49998,ENSG00000226948,RPS4XP2,NA
49999,ENSG00000171867,PRNP,Tchem
50000,ENSG00000171864,PRND,Tbio
50001,ENSG00000180259,PRNT,Tdark
50002,ENSG00000231071,RP5-1068H6.1,NA
50003,ENSG00000278595,RP5-1068H6.6,NA
50004,ENSG00000101265,RASSF2,Tbio
50005,ENSG00000089057,SLC23A2,Tbio
50006,ENSG00000252096,SNORA31,NA
50007,ENSG00000234573,RP5-1116H23.1,NA
50008,ENSG00000277087,RP5-1116H23.6,NA
50009,ENSG00000276768,RP5-1116H23.5,NA
50010,ENSG00000278816,RP5-1116H23.4,NA
50011,ENSG00000277425,RP5-1116H23.3,NA
50012,ENSG00000089063,TMEM230,Tbio
50013,ENSG00000212536,RNA5SP474,NA
50014,ENSG00000252367,Y_RNA,NA
50015,ENSG00000132646,PCNA,Tchem
50016,ENSG00000212517,SNORA26,NA
50017,ENSG00000101290,CDS2,Tbio
50018,ENSG00000225022,UBE2D3P1,NA
50019,ENSG00000101292,PROKR2,Tchem
50020,ENSG00000200313,RNA5-8SP7,NA
50021,ENSG00000276688,RP5-828H9.4,NA
50022,ENSG00000226995,LINC00658,NA
50023,ENSG00000230563,RP5-828H9.1,NA
50024,ENSG00000205181,LINC00654,NA
50025,ENSG00000266908,RP5-1022P6.7,NA
50026,ENSG00000225640,LINC01729,NA
50027,ENSG00000225831,RPS18P1,NA
50028,ENSG00000235820,RP5-1022P6.5,NA
50029,ENSG00000125772,GPCPD1,Tdark
50030,ENSG00000233578,EIF4EP1,NA
50031,ENSG00000171984,C20orf196,NA
50032,ENSG00000202380,RNU1-55P,NA
50033,ENSG00000089199,CHGB,Tbio
50034,ENSG00000215589,KANK1P1,NA
50035,ENSG00000089195,TRMT6,Tbio
50036,ENSG00000125885,MCM8,Tbio
50037,ENSG00000207380,Y_RNA,NA
50038,ENSG00000231961,RP5-967N21.7,NA
50039,ENSG00000278719,MCM8-AS1,NA
50040,ENSG00000275632,RP5-967N21.11,NA
50041,ENSG00000263755,RN7SL498P,NA
50042,ENSG00000088766,CRLS1,Tbio
50043,ENSG00000125872,LRRN4,Tdark
50044,ENSG00000278192,RP5-1056H1.2,NA
50045,ENSG00000101311,FERMT1,Tbio
50046,ENSG00000233402,TARDBPP1,NA
50047,ENSG00000234241,RP4-775C13.1,NA
50048,ENSG00000271565,RP4-775C13.2,NA
50049,ENSG00000276915,RP4-775C13.3,NA
50050,ENSG00000229876,CASC20,NA
50051,ENSG00000228482,LINC01713,NA
50052,ENSG00000125845,BMP2,Tbio
50053,ENSG00000232271,RP4-764O22.1,NA
50054,ENSG00000228888,LINC01428,NA
50055,ENSG00000238102,RP11-19D2.1,NA
50056,ENSG00000261249,LINC01751,NA
50057,ENSG00000224711,LINC01706,NA
50058,ENSG00000278159,MIR8062,NA
50059,ENSG00000240584,RN7SL547P,NA
50060,ENSG00000215586,RP5-836E8.1,NA
50061,ENSG00000277315,RP1-209B9.2,NA
50062,ENSG00000101323,HAO1,Tclin
50063,ENSG00000125827,TMX4,Tdark
50064,ENSG00000229766,RP5-971N18.3,NA
50065,ENSG00000182621,PLCB1,Tbio
50066,ENSG00000226262,PHKBP1,NA
50067,ENSG00000225479,PLCB1-IT1,NA
50068,ENSG00000201348,RNU105B,NA
50069,ENSG00000228438,RP5-859I17.2,NA
50070,ENSG00000276385,RP5-859I17.3,NA
50071,ENSG00000275222,Metazoa_SRP,NA
50072,ENSG00000101333,PLCB4,Tbio
50073,ENSG00000225988,LAMP5-AS1,NA
50074,ENSG00000125869,LAMP5,Tbio
50075,ENSG00000101349,PAK5,Tchem
50076,ENSG00000232738,RP5-986I17.2,NA
50077,ENSG00000243961,RP5-839B4.8,NA
50078,ENSG00000227906,SNAP25-AS1,NA
50079,ENSG00000132623,ANKEF1,Tdark
50080,ENSG00000230506,RP11-416N4.4,NA
50081,ENSG00000232448,RP11-416N4.1,NA
50082,ENSG00000132639,SNAP25,Tclin
50083,ENSG00000237005,HIGD1AP15,NA
50084,ENSG00000214835,RPL23AP6,NA
50085,ENSG00000230750,SDAD1P2,NA
50086,ENSG00000125863,MKKS,Tbio
50087,ENSG00000149346,SLX4IP,Tbio
50088,ENSG00000235036,RP5-1099D15.1,NA
50089,ENSG00000101384,JAG1,Tbio
50090,ENSG00000273745,MIR6870,NA
50091,ENSG00000270792,RP11-103J8.1,NA
50092,ENSG00000224961,LINC01752,NA
50093,ENSG00000234900,RP1-278O22.2,NA
50094,ENSG00000232900,RP4-697P8.3,NA
50095,ENSG00000217809,FAT1P1,NA
50096,ENSG00000270777,RP11-103J8.2,NA
50097,ENSG00000125899,C20orf187,Tdark
50098,ENSG00000230990,RP4-734C18.1,NA
50099,ENSG00000235544,RPS11P1,NA
50100,ENSG00000282478,RP5-1128N12.3,NA
50101,ENSG00000271397,RP5-1128N12.2,NA
