id,gene_id,description,developmental_type
47856,ENSG00000123136,DDX39A,Tbio
47857,ENSG00000123143,PKN1,Tchem
47859,ENSG00000160951,PTGER1,Tclin
47860,ENSG00000123159,GIPC1,Tbio
47861,ENSG00000224543,SNRPGP15,Tdark
47862,ENSG00000132002,DNAJB1,Tbio
47863,ENSG00000099797,TECR,Tbio
47864,ENSG00000099795,NDUFB7,Tclin
47865,ENSG00000187912,CLEC17A,Tbio
47868,ENSG00000131355,ADGRE3,Tbio
47871,ENSG00000160961,ZNF333,Tdark
47872,ENSG00000127507,ADGRE2,Tbio
47874,ENSG00000188269,OR7A5,Tdark
47875,ENSG00000127530,OR7C1,Tdark
47876,ENSG00000127515,OR7A10,Tdark
47878,ENSG00000172148,OR7A2P,Tdark
47879,ENSG00000185385,OR7A17,Tdark
47885,ENSG00000127529,OR7C2,Tdark
47886,ENSG00000105143,SLC1A6,Tchem
47887,ENSG00000160994,CCDC105,Tdark
47888,ENSG00000105141,CASP14,Tchem
47889,ENSG00000094661,OR1I1,Tdark
47890,ENSG00000105137,SYDE1,Tbio
47891,ENSG00000105135,ILVBL,Tbio
47895,ENSG00000074181,NOTCH3,Tchem
47898,ENSG00000105131,EPHX3,Tbio
47899,ENSG00000141867,BRD4,Tchem
47902,ENSG00000105127,AKAP8,Tbio
47904,ENSG00000011243,AKAP8L,Tbio
47907,ENSG00000011451,WIZ,Tbio
47908,ENSG00000105122,RASAL3,Tbio
47909,ENSG00000161031,PGLYRP2,Tbio
47910,ENSG00000171954,CYP4F22,Tbio
47916,ENSG00000186526,CYP4F8,Tbio
47917,ENSG00000186529,CYP4F3,Tbio
47919,ENSG00000186204,CYP4F12,Tbio
47920,ENSG00000171942,OR10H2,Tdark
47921,ENSG00000171936,OR10H3,Tdark
47924,ENSG00000172519,OR10H5,Tdark
47925,ENSG00000186723,OR10H1,Tdark
47926,ENSG00000267235,ZNF861P,Tdark
47931,ENSG00000186115,CYP4F2,Tchem
47935,ENSG00000171903,CYP4F11,Tbio
47936,ENSG00000176231,OR10H4,Tdark
47945,ENSG00000167460,TPM4,Tbio
47948,ENSG00000167461,RAB8A,Tbio
47950,ENSG00000196684,HSH2D,Tbio
47951,ENSG00000141977,CIB3,Tbio
47952,ENSG00000105058,FAM32A,Tdark
47955,ENSG00000072958,AP1M1,Tbio
47957,ENSG00000127528,KLF2,Tbio
47959,ENSG00000127527,EPS15L1,Tbio
47963,ENSG00000269058,CALR3,Tbio
47964,ENSG00000105072,C19orf44,Tdark
47965,ENSG00000085872,CHERP,Tbio
47968,ENSG00000127526,SLC35E1,Tdark
47971,ENSG00000105085,MED26,Tbio
47975,ENSG00000214046,SMIM7,Tdark
47979,ENSG00000072954,TMEM38A,Tbio
47981,ENSG00000188039,NWD1,Tdark
47983,ENSG00000127511,SIN3B,Tbio
47985,ENSG00000127533,F2RL3,Tchem
47986,ENSG00000160111,CPAMD8,Tbio
47990,ENSG00000131351,HAUS8,Tbio
47992,ENSG00000099331,MYO9B,Tbio
47997,ENSG00000053501,USE1,Tbio
47998,ENSG00000099330,OCEL1,Tdark
47999,ENSG00000160113,NR2F6,Tbio
48000,ENSG00000130307,USHBP1,Tbio
48001,ENSG00000105393,BABAM1,Tbio
48002,ENSG00000160117,ANKLE1,Tbio
48003,ENSG00000127220,ABHD8,Tdark
48004,ENSG00000130312,MRPL34,Tdark
48006,ENSG00000130311,DDA1,Tbio
48007,ENSG00000074855,ANO8,Tbio
48008,ENSG00000130299,GTPBP3,Tbio
48009,ENSG00000130300,PLVAP,Tbio
48012,ENSG00000130303,BST2,Tbio
48016,ENSG00000141971,MVB12A,Tbio
48017,ENSG00000188051,TMEM221,Tdark
48019,ENSG00000171773,NXNL1,Tbio
48020,ENSG00000130304,SLC27A1,Tchem
48022,ENSG00000130313,PGLS,Tbio
48024,ENSG00000167483,FAM129C,Tdark
48025,ENSG00000130309,COLGALT1,Tbio
48027,ENSG00000130477,UNC13A,Tbio
48030,ENSG00000130479,MAP1S,Tbio
48031,ENSG00000130475,FCHO1,Tbio
48032,ENSG00000179913,B3GNT3,Tbio
48033,ENSG00000248099,INSL3,Tbio
48034,ENSG00000105639,JAK3,Tclin
48035,ENSG00000105640,RPL18A,Tbio
48038,ENSG00000105641,SLC5A5,Tbio
48039,ENSG00000007080,CCDC124,Tdark
48040,ENSG00000105642,KCNN1,Tchem
48042,ENSG00000105643,ARRDC2,Tbio
48047,ENSG00000096996,IL12RB1,Tbio
48048,ENSG00000099308,MAST3,Tchem
48049,ENSG00000105647,PIK3R2,Tbio
48050,ENSG00000216490,IFI30,Tbio
48051,ENSG00000254858,MPV17L2,Tbio
48052,ENSG00000105649,RAB3A,Tbio
48054,ENSG00000105650,PDE4C,Tclin
48056,ENSG00000130522,JUND,Tbio
48059,ENSG00000130520,LSM4,Tbio
48061,ENSG00000130517,PGPEP1,Tbio
48062,ENSG00000130513,GDF15,Tbio
48064,ENSG00000175489,LRRC25,Tbio
48065,ENSG00000130511,SSBP4,Tdark
48066,ENSG00000105655,ISYNA1,Tbio
48068,ENSG00000105656,ELL,Tbio
48071,ENSG00000105701,FKBP8,Tbio
48073,ENSG00000105700,KXD1,Tdark
48075,ENSG00000221983,UBA52,Tbio
48076,ENSG00000006016,CRLF1,Tbio
48078,ENSG00000105696,TMEM59L,Tbio
48080,ENSG00000167487,KLHL26,Tdark
48081,ENSG00000105662,CRTC1,Tbio
48082,ENSG00000105664,COMP,Tbio
48083,ENSG00000005007,UPF1,Tbio
48084,ENSG00000223802,CERS1,Tbio
48086,ENSG00000105669,COPE,Tbio
48087,ENSG00000105671,DDX49,Tbio
48088,ENSG00000051128,HOMER3,Tbio
48091,ENSG00000064607,SUGP2,Tdark
48092,ENSG00000105676,ARMC6,Tdark
48093,ENSG00000181035,SLC25A42,Tbio
48094,ENSG00000064545,TMEM161A,Tdark
48095,ENSG00000213999,MEF2B,Tbio
48096,ENSG00000254901,BORCS8,Tdark
48097,ENSG00000064490,RFXANK,Tbio
48098,ENSG00000184162,NR2C2AP,Tbio
48099,ENSG00000130287,NCAN,Tbio
48102,ENSG00000187664,HAPLN4,Tbio
48103,ENSG00000213996,TM6SF2,Tbio
48104,ENSG00000105705,SUGP1,Tbio
48105,ENSG00000129933,MAU2,Tdark
48106,ENSG00000167491,GATAD2A,Tbio
48109,ENSG00000178093,TSSK6,Tbio
48110,ENSG00000186010,NDUFA13,Tclin
48111,ENSG00000250067,YJEFN3,Tdark
48112,ENSG00000160161,CILP2,Tbio
48113,ENSG00000105717,PBX4,Tbio
48116,ENSG00000064547,LPAR2,Tchem
48117,ENSG00000089639,GMIP,Tbio
48118,ENSG00000105726,ATP13A1,Tbio
48119,ENSG00000181896,ZNF101,Tdark
48122,ENSG00000105708,ZNF14,Tdark
48128,ENSG00000081665,ZNF506,Tdark
48131,ENSG00000256771,ZNF253,Tdark
48134,ENSG00000184635,ZNF93,Tbio
48138,ENSG00000197124,ZNF682,Tdark
48142,ENSG00000213988,ZNF90,Tbio
48148,ENSG00000256229,ZNF486,Tdark
48160,ENSG00000231205,ZNF826P,Tdark
48167,ENSG00000237440,ZNF737,Tdark
48170,ENSG00000188171,ZNF626,Tdark
48175,ENSG00000160229,ZNF66,Tdark
48178,ENSG00000105750,ZNF85,Tbio
48182,ENSG00000118620,ZNF430,Tdark
48185,ENSG00000160352,ZNF714,Tdark
48188,ENSG00000196705,ZNF431,Tdark
48195,ENSG00000182141,ZNF708,Tdark
48197,ENSG00000172687,ZNF738,Tdark
48200,ENSG00000196268,ZNF493,Tdark
48203,ENSG00000197013,ZNF429,Tdark
48213,ENSG00000197020,ZNF100,Tdark
48217,ENSG00000198521,ZNF43,Tdark
48219,ENSG00000160321,ZNF208,Tdark
48225,ENSG00000197134,ZNF257,Tdark
48232,ENSG00000196109,ZNF676,Tdark
48237,ENSG00000196350,ZNF729,Tdark
48241,ENSG00000197360,ZNF98,Tdark
48257,ENSG00000229676,ZNF492,Tdark
48263,ENSG00000213973,ZNF99,Tdark
48272,ENSG00000269067,ZNF728,Tdark
48278,ENSG00000183850,ZNF730,Tdark
48283,ENSG00000196081,ZNF724,Tdark
48289,ENSG00000167232,ZNF91,Tbio
48297,ENSG00000197372,ZNF675,Tbio
48301,ENSG00000196172,ZNF681,Tdark
48307,ENSG00000213967,ZNF726,Tdark
48312,ENSG00000213096,ZNF254,Tdark
48352,ENSG00000169021,UQCRFS1,Tbio
48361,ENSG00000187135,VSTM2B,Tdark
48362,ENSG00000105171,POP4,Tbio
48363,ENSG00000166289,PLEKHF1,Tbio
48364,ENSG00000131943,C19orf12,Tbio
48365,ENSG00000105173,CCNE1,Tchem
48369,ENSG00000105176,URI1,Tbio
48375,ENSG00000198597,ZNF536,Tbio
48383,ENSG00000121297,TSHZ3,Tbio
48399,ENSG00000168813,ZNF507,Tdark
48401,ENSG00000178904,DPY19L3,Tbio
48402,ENSG00000105185,PDCD5,Tbio
48403,ENSG00000105186,ANKRD27,Tbio
48408,ENSG00000186326,RGS9BP,Tbio
48410,ENSG00000213965,NUDT19,Tdark
48412,ENSG00000173809,TDRD12,Tdark
48414,ENSG00000021488,SLC7A9,Tbio
48417,ENSG00000121289,CEP89,Tbio
48419,ENSG00000131944,FAAP24,Tbio
48420,ENSG00000131941,RHPN2,Tbio
48423,ENSG00000076650,GPATCH1,Tdark
48424,ENSG00000166359,WDR88,Tdark
48425,ENSG00000130881,LRP3,Tbio
48427,ENSG00000130876,SLC7A10,Tbio
48430,ENSG00000245848,CEBPA,Tbio
48435,ENSG00000153879,CEBPG,Tbio
48436,ENSG00000124299,PEPD,Tchem
48439,ENSG00000124302,CHST8,Tbio
48440,ENSG00000153885,KCTD15,Tbio
48447,ENSG00000257103,LSM14A,Tbio
48448,ENSG00000166398,KIAA0355,Tdark
48451,ENSG00000105220,GPI,Tbio
48452,ENSG00000126249,PDCD2L,Tbio
48455,ENSG00000126261,UBA2,Tbio
48456,ENSG00000142279,WTIP,Tbio
48460,ENSG00000205209,SCGB2B2,Tdark
48466,ENSG00000089335,ZNF302,Tdark
48468,ENSG00000197841,ZNF181,Tdark
48469,ENSG00000153896,ZNF599,Tdark
48482,ENSG00000168661,ZNF30,Tdark
48484,ENSG00000180884,ZNF792,Tdark
48485,ENSG00000089351,GRAMD1A,Tbio
48488,ENSG00000105711,SCN1B,Tbio
48489,ENSG00000105707,HPN,Tchem
48492,ENSG00000089356,FXYD3,Tbio
48493,ENSG00000153902,LGI4,Tbio
48495,ENSG00000266964,FXYD1,Tbio
48496,ENSG00000221946,FXYD7,Tbio
48497,ENSG00000089327,FXYD5,Tbio
48498,ENSG00000177558,FAM187B,Tdark
48500,ENSG00000105699,LSR,Tbio
48503,ENSG00000105698,USF2,Tbio
48504,ENSG00000105697,HAMP,Tbio
48505,ENSG00000105695,MAG,Tchem
48506,ENSG00000012124,CD22,Tclin
48509,ENSG00000126266,FFAR1,Tchem
48510,ENSG00000185897,FFAR3,Tchem
48511,ENSG00000126251,GPR42,Tdark
48517,ENSG00000126262,FFAR2,Tchem
48518,ENSG00000188508,KRTDAP,Tdark
48519,ENSG00000161249,DMKN,Tbio
48520,ENSG00000189001,SBSN,Tbio
48521,ENSG00000105679,GAPDHS,Tbio
48523,ENSG00000105677,TMEM147,Tbio
48524,ENSG00000105675,ATP4A,Tclin
48529,ENSG00000249115,HAUS5,Tbio
48530,ENSG00000126254,RBM42,Tdark
48531,ENSG00000105672,ETV2,Tbio
48532,ENSG00000126267,COX6B1,Tbio
48533,ENSG00000105668,UPK1A,Tbio
48536,ENSG00000011590,ZBTB32,Tbio
48537,ENSG00000272333,KMT2B,Tbio
48538,ENSG00000126246,IGFLR1,Tdark
48539,ENSG00000161265,U2AF1L4,Tbio
48540,ENSG00000205155,PSENEN,Tchem
48542,ENSG00000267796,LIN37,Tdark
48544,ENSG00000004776,HSPB6,Tbio
48545,ENSG00000167595,PROSER3,Tdark
48547,ENSG00000004777,ARHGAP33,Tbio
48549,ENSG00000250799,PRODH2,Tbio
48550,ENSG00000161270,NPHS1,Tbio
48551,ENSG00000126259,KIRREL2,Tbio
48552,ENSG00000105290,APLP1,Tbio
48554,ENSG00000167604,NFKBID,Tbio
48556,ENSG00000126264,HCST,Tbio
48557,ENSG00000011600,TYROBP,Tbio
48558,ENSG00000126243,LRFN3,Tdark
48562,ENSG00000205138,SDHAF1,Tbio
48563,ENSG00000181392,SYNE4,Tbio
48564,ENSG00000239382,ALKBH6,Tdark
48566,ENSG00000105270,CLIP3,Tbio
48567,ENSG00000161277,THAP8,Tdark
48568,ENSG00000075702,WDR62,Tbio
48570,ENSG00000105261,OVOL3,Tdark
48571,ENSG00000105258,POLR2I,Tbio
48572,ENSG00000105254,TBCB,Tbio
48574,ENSG00000126247,CAPNS1,Tbio
48576,ENSG00000161281,COX7A1,Tbio
48578,ENSG00000196357,ZNF565,Tdark
48580,ENSG00000167635,ZNF146,Tbio
48583,ENSG00000142065,ZFP14,Tdark
48586,ENSG00000181007,ZFP82,Tbio
48588,ENSG00000186017,ZNF566,Tdark
48591,ENSG00000254004,ZNF260,Tdark
48592,ENSG00000186020,ZNF529,Tdark
48595,ENSG00000161298,ZNF382,Tbio
48596,ENSG00000197808,ZNF461,Tdark
48599,ENSG00000189042,ZNF567,Tdark
48600,ENSG00000267041,ZNF850,Tdark
48604,ENSG00000197863,ZNF790,Tdark
48605,ENSG00000251247,ZNF345,Tdark
48607,ENSG00000185869,ZNF829,Tdark
48609,ENSG00000198453,ZNF568,Tdark
48610,ENSG00000197050,ZNF420,Tbio
48614,ENSG00000196967,ZNF585A,Tdark
48616,ENSG00000245680,ZNF585B,Tdark
48617,ENSG00000188283,ZNF383,Tdark
48620,ENSG00000181666,HKR1,Tbio
48623,ENSG00000189164,ZNF527,Tdark
48625,ENSG00000196437,ZNF569,Tbio
48626,ENSG00000171827,ZNF570,Tdark
48629,ENSG00000188227,ZNF793,Tdark
48632,ENSG00000180479,ZNF571,Tdark
48633,ENSG00000171817,ZNF540,Tbio
48634,ENSG00000120784,ZFP30,Tdark
48635,ENSG00000196381,ZNF781,Tdark
48637,ENSG00000198182,ZNF607,Tdark
48639,ENSG00000189144,ZNF573,Tdark
48643,ENSG00000171804,WDR87,Tdark
48644,ENSG00000105738,SIPA1L3,Tbio
48650,ENSG00000011332,DPF1,Tbio
48651,ENSG00000167642,SPINT2,Tbio
48652,ENSG00000167641,PPP1R14A,Tbio
48655,ENSG00000167645,YIF1B,Tbio
48656,ENSG00000099337,KCNK6,Tbio
48657,ENSG00000099338,CATSPERG,Tdark
48659,ENSG00000099341,PSMD8,Tbio
48660,ENSG00000179168,GGN,Tbio
48661,ENSG00000188766,SPRED3,Tbio
48662,ENSG00000130244,FAM98C,Tdark
48663,ENSG00000171777,RASGRP4,Tbio
48664,ENSG00000196218,RYR1,Tclin
48667,ENSG00000104814,MAP4K1,Tchem
48669,ENSG00000178982,EIF3K,Tbio
48670,ENSG00000130402,ACTN4,Tbio
48672,ENSG00000182472,CAPN12,Tdark
48674,ENSG00000205076,LGALS7,Tbio
48677,ENSG00000171747,LGALS4,Tchem
48678,ENSG00000104823,ECH1,Tbio
48680,ENSG00000104824,HNRNPL,Tbio
48682,ENSG00000187994,RINL,Tdark
48684,ENSG00000068903,SIRT2,Tchem
48685,ENSG00000104825,NFKBIB,Tbio
48686,ENSG00000262484,CCER2,Tdark
48687,ENSG00000104835,SARS2,Tbio
48688,ENSG00000128626,MRPS12,Tbio
48690,ENSG00000269190,FBXO17,Tbio
48691,ENSG00000161243,FBXO27,Tdark
48693,ENSG00000183760,ACP7,Tdark
48694,ENSG00000130669,PAK4,Tchem
48696,ENSG00000188505,NCCRP1,Tbio
48697,ENSG00000179751,SYCN,Tbio
48699,ENSG00000197110,IFNL3,Tbio
48700,ENSG00000272395,IFNL4,Tbio
48703,ENSG00000183709,IFNL2,Tbio
48704,ENSG00000182393,IFNL1,Tbio
48705,ENSG00000128011,LRFN1,Tdark
48707,ENSG00000130755,GMFG,Tbio
48709,ENSG00000179134,SAMD4B,Tbio
48711,ENSG00000006712,PAF1,Tbio
48712,ENSG00000063322,MED29,Tbio
48713,ENSG00000128016,ZFP36,Tbio
48715,ENSG00000090924,PLEKHG2,Tbio
48716,ENSG00000105193,RPS16,Tbio
48717,ENSG00000196235,SUPT5H,Tbio
48718,ENSG00000105197,TIMM50,Tbio
48719,ENSG00000090932,DLL3,Tbio
48720,ENSG00000186838,SELENOV,Tdark
48721,ENSG00000176401,EID2B,Tdark
48724,ENSG00000176396,EID2,Tbio
48730,ENSG00000105198,LGALS13,Tbio
48734,ENSG00000249861,LGALS16,Tbio
48738,ENSG00000006659,LGALS14,Tbio
48740,ENSG00000105205,CLC,Tbio
48741,ENSG00000213921,LEUTX,Tdark
48743,ENSG00000105204,DYRK1B,Tchem
48745,ENSG00000105202,FBL,Tbio
48746,ENSG00000275395,FCGBP,Tbio
48748,ENSG00000013275,PSMC4,Tchem
48749,ENSG00000187187,ZNF546,Tdark
48751,ENSG00000128000,ZNF780B,Tdark
48752,ENSG00000197782,ZNF780A,Tdark
48755,ENSG00000130758,MAP3K10,Tchem
48756,ENSG00000174521,TTC9B,Tdark
48757,ENSG00000105219,CNTD2,Tbio
48758,ENSG00000105221,AKT2,Tchem
48762,ENSG00000160392,C19orf47,Tdark
48765,ENSG00000105223,PLD3,Tbio
48768,ENSG00000160396,HIPK4,Tchem
48769,ENSG00000105227,PRX,Tbio
48770,ENSG00000197019,SERTAD1,Tbio
48772,ENSG00000167565,SERTAD3,Tbio
48774,ENSG00000090013,BLVRB,Tbio
48776,ENSG00000160460,SPTBN4,Tbio
48777,ENSG00000160410,SHKBP1,Tbio
48778,ENSG00000090006,LTBP4,Tbio
48779,ENSG00000105245,NUMBL,Tbio
48780,ENSG00000123815,COQ8B,Tchem
48782,ENSG00000086544,ITPKC,Tchem
48783,ENSG00000188493,C19orf54,Tdark
48784,ENSG00000077312,SNRPA,Tbio
48785,ENSG00000261857,MIA,Tbio
48786,ENSG00000167578,RAB4B,Tbio
48788,ENSG00000269858,EGLN2,Tclin
48793,ENSG00000255974,CYP2A6,Tchem
48794,ENSG00000198077,CYP2A7,Tbio
48795,ENSG00000130612,CYP2G1P,Tdark
48799,ENSG00000197408,CYP2B6,Tchem
48803,ENSG00000197838,CYP2A13,Tchem
48804,ENSG00000197446,CYP2F1,Tbio
48808,ENSG00000167600,CYP2S1,Tbio
48809,ENSG00000167601,AXL,Tchem
48811,ENSG00000105323,HNRNPUL1,Tbio
48813,ENSG00000105329,TGFB1,Tbio
48814,ENSG00000142039,CCDC97,Tdark
48815,ENSG00000142046,TMEM91,Tdark
48816,ENSG00000123810,B9D2,Tbio
48818,ENSG00000077348,EXOSC5,Tbio
48819,ENSG00000248098,BCKDHA,Tbio
48821,ENSG00000177191,B3GNT8,Tbio
48824,ENSG00000204978,ERICH4,Tdark
48831,ENSG00000007129,CEACAM21,Tdark
48834,ENSG00000105352,CEACAM4,Tbio
48838,ENSG00000007306,CEACAM7,Tbio
48839,ENSG00000105388,CEACAM5,Tbio
48840,ENSG00000086548,CEACAM6,Tbio
48842,ENSG00000170956,CEACAM3,Tbio
48845,ENSG00000273111,LYPD4,Tbio
48846,ENSG00000142025,DMRTC2,Tdark
48847,ENSG00000105372,RPS19,Tbio
48849,ENSG00000105369,CD79A,Tbio
48850,ENSG00000076928,ARHGEF1,Tbio
48852,ENSG00000105404,RABAC1,Tbio
48853,ENSG00000105409,ATP1A3,Tclin
48854,ENSG00000105737,GRIK5,Tclin
48855,ENSG00000105732,ZNF574,Tdark
48856,ENSG00000028277,POU2F2,Tbio
48860,ENSG00000160570,DEDD2,Tbio
48861,ENSG00000167625,ZNF526,Tdark
48862,ENSG00000105723,GSK3A,Tclin
48864,ENSG00000105722,ERF,Tbio
48865,ENSG00000079432,CIC,Tbio
48866,ENSG00000079462,PAFAH1B3,Tbio
48867,ENSG00000188368,PRR19,Tdark
48868,ENSG00000167619,TMEM145,Tdark
48869,ENSG00000105429,MEGF8,Tbio
48871,ENSG00000105427,CNFN,Tdark
48873,ENSG00000079435,LIPE,Tchem
48874,ENSG00000189377,CXCL17,Tbio
48877,ENSG00000079385,CEACAM1,Tbio
48879,ENSG00000124469,CEACAM8,Tbio
48883,ENSG00000221826,PSG3,Tbio
48884,ENSG00000124467,PSG8,Tdark
48888,ENSG00000231924,PSG1,Tbio
48889,ENSG00000170848,PSG6,Tbio
48890,ENSG00000221878,PSG7,Tdark
48893,ENSG00000243130,PSG11,Tbio
48895,ENSG00000242221,PSG2,Tbio
48898,ENSG00000204941,PSG5,Tbio
48899,ENSG00000243137,PSG4,Tbio
48901,ENSG00000183668,PSG9,Tbio
48905,ENSG00000204936,CD177,Tbio
48908,ENSG00000131126,TEX101,Tbio
48909,ENSG00000124466,LYPD3,Tbio
48910,ENSG00000176531,PHLDB3,Tdark
48911,ENSG00000105755,ETHE1,Tbio
48912,ENSG00000176472,ZNF575,Tdark
48913,ENSG00000073050,XRCC1,Tbio
48916,ENSG00000234465,PINLYP,Tdark
48917,ENSG00000167378,IRGQ,Tdark
48918,ENSG00000124444,ZNF576,Tdark
48919,ENSG00000131116,ZNF428,Tdark
48920,ENSG00000226763,SRRM5,Tdark
48921,ENSG00000105767,CADM4,Tbio
48922,ENSG00000011422,PLAUR,Tchem
48925,ENSG00000124449,IRGC,Tbio
48926,ENSG00000105771,SMG9,Tbio
48927,ENSG00000104783,KCNN4,Tchem
48929,ENSG00000159871,LYPD5,Tdark
48930,ENSG00000167637,ZNF283,Tdark
48931,ENSG00000176222,ZNF404,Tdark
48935,ENSG00000124459,ZNF45,Tdark
48936,ENSG00000159905,ZNF221,Tdark
48937,ENSG00000204920,ZNF155,Tdark
48941,ENSG00000159882,ZNF230,Tbio
48943,ENSG00000159885,ZNF222,Tdark
48944,ENSG00000178386,ZNF223,Tdark
48945,ENSG00000186026,ZNF284,Tdark
48947,ENSG00000267680,ZNF224,Tbio
48949,ENSG00000256294,ZNF225,Tdark
48950,ENSG00000263002,ZNF234,Tdark
48951,ENSG00000167380,ZNF226,Tdark
48952,ENSG00000131115,ZNF227,Tdark
48953,ENSG00000159917,ZNF235,Tdark
48955,ENSG00000159915,ZNF233,Tdark
48958,ENSG00000062370,ZNF112,Tdark
48959,ENSG00000267508,ZNF285,Tdark
48960,ENSG00000278318,ZNF229,Tdark
48962,ENSG00000167384,ZNF180,Tdark
48963,ENSG00000273777,CEACAM20,Tdark
48967,ENSG00000216588,IGSF23,Tdark
48969,ENSG00000073008,PVR,Tbio
48972,ENSG00000186567,CEACAM19,Tbio
48973,ENSG00000213892,CEACAM16,Tbio
48975,ENSG00000069399,BCL3,Tchem
48979,ENSG00000142273,CBLC,Tbio
48980,ENSG00000187244,BCAM,Tbio
48981,ENSG00000130202,NECTIN2,Tbio
48983,ENSG00000130204,TOMM40,Tbio
48984,ENSG00000130203,APOE,Tbio
48985,ENSG00000130208,APOC1,Tbio
48987,ENSG00000267467,APOC4,Tbio
48988,ENSG00000234906,APOC2,Tbio
48990,ENSG00000104853,CLPTM1,Tbio
48991,ENSG00000104856,RELB,Tbio
48992,ENSG00000104859,CLASRP,Tbio
48994,ENSG00000170684,ZNF296,Tbio
48996,ENSG00000142252,GEMIN7,Tbio
48997,ENSG00000104866,PPP1R37,Tdark
49000,ENSG00000179846,NKPD1,Tdark
49001,ENSG00000007255,TRAPPC6A,Tbio
49002,ENSG00000189114,BLOC1S3,Tbio
49004,ENSG00000283632,EXOC3L2,Tbio
49005,ENSG00000007047,MARK4,Tchem
49006,ENSG00000104879,CKM,Tbio
49008,ENSG00000104892,KLC3,Tbio
49009,ENSG00000104884,ERCC2,Tchem
49010,ENSG00000104881,PPP1R13L,Tbio
49011,ENSG00000117877,CD3EAP,Tbio
49012,ENSG00000012061,ERCC1,Tbio
49014,ENSG00000125740,FOSB,Tbio
49015,ENSG00000125744,RTN2,Tbio
49016,ENSG00000213889,PPM1N,Tdark
49017,ENSG00000125753,VASP,Tbio
49018,ENSG00000125741,OPA3,Tbio
49019,ENSG00000177464,GPR4,Tchem
49020,ENSG00000125746,EML2,Tbio
49023,ENSG00000010310,GIPR,Tchem
49025,ENSG00000125743,SNRPD2,Tbio
49026,ENSG00000011478,QPCTL,Tchem
49027,ENSG00000177051,FBXO46,Tdark
49029,ENSG00000237452,BHMG1,Tdark
49030,ENSG00000177045,SIX5,Tbio
49032,ENSG00000104936,DMPK,Tchem
49033,ENSG00000185800,DMWD,Tbio
49034,ENSG00000104941,RSPH6A,Tdark
49035,ENSG00000125755,SYMPK,Tbio
49037,ENSG00000170608,FOXA3,Tbio
49038,ENSG00000170604,IRF2BP1,Tdark
49039,ENSG00000176182,MYPOP,Tdark
49040,ENSG00000188425,NANOS2,Tbio
49041,ENSG00000104967,NOVA2,Tbio
49042,ENSG00000104983,CCDC61,Tdark
49044,ENSG00000008438,PGLYRP1,Tbio
49046,ENSG00000204869,IGFL4,Tdark
49049,ENSG00000188624,IGFL3,Tdark
49051,ENSG00000204866,IGFL2,Tdark
49058,ENSG00000188293,IGFL1,Tdark
49061,ENSG00000124440,HIF3A,Tbio
49064,ENSG00000011485,PPP5C,Tbio
49066,ENSG00000169515,CCDC8,Tbio
49069,ENSG00000230510,PPP5D1,Tdark
49075,ENSG00000160014,CALM3,Tclin
49076,ENSG00000160013,PTGIR,Tclin
49077,ENSG00000167414,GNG8,Tdark
49079,ENSG00000197380,DACT3,Tbio
49081,ENSG00000105287,PRKD2,Tchem
49084,ENSG00000090372,STRN4,Tbio
49087,ENSG00000181027,FKRP,Tbio
49088,ENSG00000105281,SLC1A5,Tchem
49092,ENSG00000042753,AP2S1,Tbio
49093,ENSG00000160007,ARHGAP35,Tbio
49095,ENSG00000130751,NPAS1,Tbio
49096,ENSG00000130748,TMEM160,Tdark
49097,ENSG00000130749,ZC3H4,Tbio
49098,ENSG00000142230,SAE1,Tbio
49099,ENSG00000105327,BBC3,Tbio
49101,ENSG00000105321,CCDC9,Tdark
49102,ENSG00000257704,INAFM1,Tbio
49103,ENSG00000197405,C5AR1,Tchem
49104,ENSG00000134830,C5AR2,Tbio
49105,ENSG00000134815,DHX34,Tbio
49106,ENSG00000105419,MEIS3,Tbio
49107,ENSG00000118160,SLC8A2,Tbio
49108,ENSG00000118162,KPTN,Tbio
49110,ENSG00000105402,NAPA,Tbio
49112,ENSG00000118156,ZNF541,Tdark
49119,ENSG00000024422,EHD2,Tbio
49123,ENSG00000178980,SELENOW,Tbio
49126,ENSG00000178928,TPRX1,Tdark
49127,ENSG00000105392,CRX,Tbio
49130,ENSG00000105398,SULT2A1,Tbio
49131,ENSG00000188334,BSPH1,Tdark
49132,ENSG00000169393,ELSPBP1,Tbio
49133,ENSG00000105507,CABP5,Tbio
49134,ENSG00000105499,PLA2G4C,Tchem
49136,ENSG00000105486,LIG1,Tchem
49140,ENSG00000105483,CARD8,Tbio
49145,ENSG00000178150,ZNF114,Tdark
49146,ENSG00000105479,CCDC114,Tbio
49147,ENSG00000142227,EMP3,Tbio
49148,ENSG00000161558,TMEM143,Tdark
49149,ENSG00000105467,SYNGR4,Tdark
49150,ENSG00000105438,KDELR1,Tbio
49151,ENSG00000105464,GRIN2D,Tclin
49152,ENSG00000105447,GRWD1,Tbio
49153,ENSG00000182324,KCNJ14,Tchem
49155,ENSG00000105443,CYTH2,Tbio
49156,ENSG00000142235,LMTK3,Tchem
49158,ENSG00000088002,SULT2B1,Tbio
49159,ENSG00000105523,FAM83E,Tdark
49160,ENSG00000177202,SPACA4,Tdark
49161,ENSG00000063177,RPL18,Tbio
49163,ENSG00000063176,SPHK2,Tchem
49164,ENSG00000105516,DBP,Tbio
49165,ENSG00000063180,CA11,Tchem
